team_id,team_name,state,year,num_subscriptions,price_per_subscription,cost_per_subscription,gross_sales,total_cost,profit,profit_margin,team_description,customer_comment
1100,Team_1100,OH,2024,477,15.27,4.75,7283.79,2265.75,5018.04,0.6889325474787165,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
1101,Team_1101,OH,2023,485,7.78,7.35,3773.3,3564.75,208.55000000000018,0.055269922879177424,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1102,Team_1102,NY,2024,460,9.74,3.83,4480.400000000001,1761.8,2718.6000000000004,0.606776180698152,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
1103,Team_1103,MI,2023,482,13.96,4.54,6728.72,2188.28,4540.4400000000005,0.674785100286533,High-variance strategy with special bonuses.,Too expensive for casual use.
1104,Team_1104,MI,2024,486,8.78,9.7,4267.08,4714.2,-447.1199999999999,-0.10478359908883825,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1105,Team_1105,NY,2023,505,10.37,4.78,5236.849999999999,2413.9,2822.9499999999994,0.5390549662487946,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1106,Team_1106,TX,2024,523,15.69,4.77,8205.869999999999,2494.7099999999996,5711.16,0.6959847036328872,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
1107,Team_1107,CA,2024,477,21.65,6.77,10327.05,3229.29,7097.759999999999,0.68729792147806,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1108,Team_1108,OH,2023,495,13.04,9.77,6454.799999999999,4836.15,1618.6499999999996,0.25076687116564417,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1109,Team_1109,OH,2023,485,19.34,9.86,9379.9,4782.099999999999,4597.8,0.49017580144777667,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1110,Team_1110,TX,2024,501,22.53,6.64,11287.53,3326.64,7960.890000000001,0.7052818464269863,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1111,Team_1111,OH,2023,470,9.33,2.01,4385.1,944.6999999999999,3440.4000000000005,0.7845659163987139,High-variance strategy with special bonuses.,Too expensive for casual use.
1112,Team_1112,GA,2023,505,21.14,9.21,10675.7,4651.05,6024.650000000001,0.5643330179754021,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
1113,Team_1113,CA,2023,488,20.15,6.56,9833.199999999999,3201.2799999999997,6631.919999999999,0.6744416873449132,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1114,Team_1114,NC,2023,500,12.14,4.93,6070.0,2465.0,3605.0,0.5939044481054365,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1115,Team_1115,OH,2024,502,24.79,8.63,12444.58,4332.26,8112.32,0.6518757563533683,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
1116,Team_1116,NY,2023,468,10.25,5.2,4797.0,2433.6,2363.4,0.4926829268292683,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1117,Team_1117,GA,2023,525,10.1,2.27,5302.5,1191.75,4110.75,0.7752475247524753,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1118,Team_1118,OH,2023,507,20.45,8.57,10368.15,4344.99,6023.16,0.5809290953545232,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
1119,Team_1119,GA,2023,469,13.69,6.37,6420.61,2987.53,3433.0799999999995,0.5346968590211832,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
1120,Team_1120,PA,2023,511,11.62,4.71,5937.82,2406.81,3531.0099999999998,0.5946643717728055,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1121,Team_1121,NC,2023,530,8.57,4.01,4542.1,2125.2999999999997,2416.8000000000006,0.5320886814469079,High-variance strategy with special bonuses.,Too expensive for casual use.
1122,Team_1122,IL,2023,488,20.31,6.75,9911.279999999999,3294.0,6617.279999999999,0.6676514032496307,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1123,Team_1123,NY,2023,509,20.73,3.66,10551.57,1862.94,8688.63,0.8234442836468885,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1124,Team_1124,NY,2024,468,16.33,4.59,7642.44,2148.12,5494.32,0.7189222290263318,High-variance strategy with special bonuses.,"Great value, multiple wins!"
1125,Team_1125,CA,2023,502,24.15,7.09,12123.3,3559.18,8564.119999999999,0.7064182194616977,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1126,Team_1126,GA,2024,469,11.36,9.05,5327.84,4244.450000000001,1083.3899999999994,0.2033450704225351,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
1127,Team_1127,TX,2023,465,9.39,6.26,4366.35,2910.9,1455.4500000000003,0.33333333333333337,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1128,Team_1128,NY,2023,494,18.55,8.07,9163.7,3986.58,5177.120000000001,0.5649595687331537,High-variance strategy with special bonuses.,Not enough detailed analysis.
1129,Team_1129,GA,2024,476,20.17,8.1,9600.92,3855.6,5745.32,0.5984134853743183,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1130,Team_1130,GA,2023,476,9.5,7.31,4522.0,3479.56,1042.44,0.2305263157894737,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
1131,Team_1131,FL,2024,500,6.53,3.97,3265.0,1985.0,1280.0,0.39203675344563554,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
1132,Team_1132,FL,2024,479,21.21,8.93,10159.59,4277.47,5882.12,0.5789721829325789,High-variance strategy with special bonuses.,"Great value, multiple wins!"
1133,Team_1133,IL,2023,500,24.53,5.49,12265.0,2745.0,9520.0,0.7761924174480228,High-variance strategy with special bonuses.,Not enough detailed analysis.
1134,Team_1134,PA,2024,532,17.89,2.35,9517.48,1250.2,8267.279999999999,0.868641699273337,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
1135,Team_1135,IL,2024,497,10.56,3.96,5248.320000000001,1968.12,3280.2000000000007,0.6250000000000001,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
1136,Team_1136,OH,2023,504,24.93,8.12,12564.72,4092.4799999999996,8472.24,0.6742880064179704,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
1137,Team_1137,TX,2023,487,22.87,2.55,11137.69,1241.85,9895.84,0.8885002186270222,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
1138,Team_1138,OH,2023,485,15.27,3.18,7405.95,1542.3000000000002,5863.65,0.7917485265225933,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1139,Team_1139,MI,2024,475,21.51,7.55,10217.25,3586.25,6631.0,0.6490004649000465,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1140,Team_1140,OH,2024,505,21.32,9.14,10766.6,4615.700000000001,6150.9,0.571294559099437,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1141,Team_1141,CA,2024,515,23.7,7.07,12205.5,3641.05,8564.45,0.7016877637130803,High-variance strategy with special bonuses.,Too expensive for casual use.
1142,Team_1142,OH,2024,500,21.82,3.78,10910.0,1890.0,9020.0,0.8267644362969753,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1143,Team_1143,IL,2023,493,17.87,2.43,8809.91,1197.99,7611.92,0.8640179071068831,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
1144,Team_1144,NY,2023,464,17.19,6.92,7976.160000000001,3210.88,4765.280000000001,0.5974403723094823,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1145,Team_1145,NY,2024,464,14.35,2.38,6658.4,1104.32,5554.08,0.8341463414634147,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
1146,Team_1146,FL,2023,465,17.53,6.9,8151.450000000001,3208.5,4942.950000000001,0.6063890473474045,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
1147,Team_1147,TX,2024,507,20.9,3.8,10596.3,1926.6,8669.699999999999,0.8181818181818181,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1148,Team_1148,TX,2023,533,24.38,9.24,12994.539999999999,4924.92,8069.619999999999,0.6210008203445446,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
1149,Team_1149,CA,2023,484,14.35,5.8,6945.4,2807.2,4138.2,0.5958188153310104,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
1150,Team_1150,IL,2024,540,16.47,3.79,8893.8,2046.6,6847.199999999999,0.7698846387370977,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1151,Team_1151,FL,2024,488,13.9,8.83,6783.2,4309.04,2474.16,0.3647482014388489,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
1152,Team_1152,MI,2023,512,18.37,4.03,9405.44,2063.36,7342.08,0.7806205770277626,High-variance strategy with special bonuses.,"Great value, multiple wins!"
1153,Team_1153,TX,2024,513,17.6,4.45,9028.800000000001,2282.85,6745.950000000001,0.7471590909090909,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
1154,Team_1154,NY,2023,542,5.36,8.67,2905.1200000000003,4699.14,-1794.02,-0.6175373134328357,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1155,Team_1155,OH,2024,484,15.82,4.47,7656.88,2163.48,5493.4,0.7174462705436156,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
1156,Team_1156,OH,2024,504,6.77,5.28,3412.08,2661.1200000000003,750.9599999999996,0.22008862629246664,High-variance strategy with special bonuses.,"Great value, multiple wins!"
1157,Team_1157,FL,2024,520,5.53,4.78,2875.6,2485.6,390.0,0.13562386980108498,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
1158,Team_1158,IL,2024,494,20.82,2.93,10285.08,1447.42,8837.66,0.8592699327569644,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1159,Team_1159,IL,2023,492,10.17,2.31,5003.64,1136.52,3867.1200000000003,0.7728613569321534,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1160,Team_1160,PA,2023,459,11.81,7.8,5420.79,3580.2,1840.5900000000001,0.33954276037256564,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
1161,Team_1161,NC,2024,500,6.28,7.16,3140.0,3580.0,-440.0,-0.14012738853503184,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1162,Team_1162,TX,2023,492,8.59,4.26,4226.28,2095.92,2130.3599999999997,0.5040745052386495,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
1163,Team_1163,IL,2024,474,20.31,4.36,9626.939999999999,2066.6400000000003,7560.299999999998,0.7853274249138354,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1164,Team_1164,NY,2023,495,14.87,9.56,7360.65,4732.2,2628.45,0.35709482178883656,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1165,Team_1165,FL,2024,511,22.61,9.9,11553.71,5058.900000000001,6494.809999999999,0.562140645731977,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1166,Team_1166,MI,2024,480,12.94,5.79,6211.2,2779.2,3432.0,0.5525502318392581,High-variance strategy with special bonuses.,Too expensive for casual use.
1167,Team_1167,PA,2024,500,10.37,8.42,5185.0,4210.0,975.0,0.1880424300867888,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1168,Team_1168,GA,2023,476,11.95,7.89,5688.2,3755.64,1932.56,0.3397489539748954,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1169,Team_1169,CA,2024,504,19.26,4.38,9707.04,2207.52,7499.52,0.7725856697819314,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1170,Team_1170,MI,2023,486,16.1,2.47,7824.6,1200.42,6624.18,0.846583850931677,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1171,Team_1171,GA,2023,469,23.08,3.14,10824.519999999999,1472.66,9351.859999999999,0.8639514731369151,"Expert tips, deep stats, and community chat included.",Not enough detailed analysis.
1172,Team_1172,OH,2024,531,17.04,8.71,9048.24,4625.01,4423.23,0.48884976525821594,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1173,Team_1173,CA,2024,501,14.86,7.85,7444.86,3932.85,3512.0099999999998,0.47173620457604304,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1174,Team_1174,TX,2024,498,20.72,7.31,10318.56,3640.3799999999997,6678.18,0.6472007722007722,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1175,Team_1175,NY,2023,490,23.95,3.05,11735.5,1494.5,10241.0,0.872651356993737,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
1176,Team_1176,CA,2023,546,12.12,7.12,6617.5199999999995,3887.52,2729.9999999999995,0.4125412541254125,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
1177,Team_1177,NC,2023,511,10.0,8.18,5110.0,4179.98,930.0200000000004,0.18200000000000008,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1178,Team_1178,GA,2023,519,17.32,8.88,8989.08,4608.72,4380.36,0.48729792147806,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1179,Team_1179,TX,2023,507,14.98,2.11,7594.860000000001,1069.77,6525.09,0.8591455273698264,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1180,Team_1180,NC,2024,503,24.78,7.48,12464.34,3762.44,8701.9,0.6981436642453591,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
1181,Team_1181,OH,2023,500,14.25,2.15,7125.0,1075.0,6050.0,0.8491228070175438,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1182,Team_1182,NC,2024,492,6.49,7.65,3193.08,3763.8,-570.7200000000003,-0.17873651771956864,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
1183,Team_1183,PA,2024,472,24.55,7.08,11587.6,3341.76,8245.84,0.7116089613034623,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
1184,Team_1184,PA,2024,502,21.87,3.19,10978.74,1601.3799999999999,9377.36,0.8541380887059901,High-variance strategy with special bonuses.,Community is fun but needs more tips.
1185,Team_1185,FL,2024,487,8.57,8.13,4173.59,3959.3100000000004,214.27999999999975,0.051341890315052444,High-variance strategy with special bonuses.,Too expensive for casual use.
1186,Team_1186,MI,2024,486,23.09,2.55,11221.74,1239.3,9982.44,0.8895625812039845,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1187,Team_1187,MI,2023,513,11.81,8.61,6058.530000000001,4416.929999999999,1641.6000000000013,0.27095681625740914,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
1188,Team_1188,TX,2023,475,12.54,4.1,5956.5,1947.4999999999998,4009.0,0.6730462519936204,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
1189,Team_1189,OH,2023,500,23.13,7.51,11565.0,3755.0,7810.0,0.6753134457414613,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
1190,Team_1190,IL,2023,491,15.6,9.39,7659.599999999999,4610.490000000001,3049.1099999999988,0.39807692307692294,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
1191,Team_1191,PA,2024,526,7.76,4.72,4081.7599999999998,2482.72,1599.04,0.3917525773195876,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
1192,Team_1192,TX,2023,499,12.38,6.02,6177.620000000001,3003.9799999999996,3173.6400000000012,0.5137318255250405,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
1193,Team_1193,IL,2024,488,19.44,5.7,9486.720000000001,2781.6,6705.120000000001,0.7067901234567902,High-variance strategy with special bonuses.,Not enough detailed analysis.
1194,Team_1194,MI,2024,478,8.48,3.26,4053.44,1558.28,2495.16,0.6155660377358491,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
